Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp,Obs
277,2022-06-30,CER-AWD_R1_t3_44742,,CER,P01,TRA,2022,6,30,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,24,0.85,30,33,t3,13:35:30,30,1.1325,87.034,0.6996,40.2,
278,2022-06-30,CER-MSD_R1_t0_44742,,CER,P02,TRA,2022,6,30,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,23.5,0.4,30,33,t0,13:08:00,0,1.0575,95.5093,0.884,30.1,
279,2022-06-30,CER-MSD_R1_t1_44742,,CER,P02,TRA,2022,6,30,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,23.5,0.4,30,33,t1,13:18:00,10,1.4325,104.3104,0.5279,34.1,
280,2022-06-30,CER-MSD_R1_t2_44742,,CER,P02,TRA,2022,6,30,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,23.5,0.4,30,33,t2,13:28:00,20,1.8075,91.5976,0.9349,35.9,
281,2022-06-30,CER-MSD_R1_t3_44742,,CER,P02,TRA,2022,6,30,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:30_M:6_Y:2022,0,23.5,0.4,30,33,t3,13:38:00,30,2.1825,92.1409,0.566,40.2,
282,2022-06-30,CER-CON_R1_t0_44742,,CER,P03,TRA,2022,6,30,CON,,1,,Gemma,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:30_M:6_Y:2022,0,25,0.85,30,33,t0,13:05:30,0,1.2075,83.6657,0.5342,30,
283,2022-06-30,CER-CON_R1_t1_44742,,CER,P03,TRA,2022,6,30,CON,,1,,Gemma,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:30_M:6_Y:2022,0,25,0.85,30,33,t1,13:15:30,10,1.8825,103.1152,0.5724,33.8,
284,2022-06-30,CER-CON_R1_t2_44742,,CER,P03,TRA,2022,6,30,CON,,1,,Gemma,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:30_M:6_Y:2022,0,25,0.85,30,33,t2,13:25:30,20,2.4075,145.274,0.5088,35.4,
285,2022-06-30,CER-CON_R1_t3_44742,,CER,P03,TRA,2022,6,30,CON,,1,,Gemma,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:30_M:6_Y:2022,0,25,0.85,30,33,t3,13:35:30,30,2.8575,151.3588,0.7123,39.1,
286,2022-06-30,CER-MSD_R2_t0_44742,,CER,P04,TRA,2022,6,30,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:30_M:6_Y:2022,0,25,0.6,31,,t0,13:48:05,0,1.2075,85.1869,0.5024,33,
287,2022-06-30,CER-MSD_R2_t1_44742,,CER,P04,TRA,2022,6,30,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:30_M:6_Y:2022,0,25,0.6,31,,t1,13:58:05,10,1.8075,76.0597,0.5724,42.8,
288,2022-06-30,CER-MSD_R2_t2_44742,,CER,P04,TRA,2022,6,30,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:30_M:6_Y:2022,0,25,0.6,31,,t2,14:08:05,20,2.3325,79.1021,0.5533,42.8,
289,2022-06-30,CER-MSD_R2_t3_44742,,CER,P04,TRA,2022,6,30,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:30_M:6_Y:2022,0,25,0.6,31,,t3,14:18:05,30,3.0075,85.1869,0.5152,43.2,
290,2022-06-30,CER-AWD_R2_t0_44742,,CER,P05,TRA,2022,6,30,AWD,,2,,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:30_M:6_Y:2022,,25,,30,33,t0,13:08:00,0,1.1325,84.209,0.6487,29.6,
291,2022-06-30,CER-AWD_R2_t1_44742,,CER,P05,TRA,2022,6,30,AWD,,2,,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:30_M:6_Y:2022,,25,,30,33,t1,13:18:00,10,1.1325,107.0269,0.5915,34.3,
292,2022-06-30,CER-AWD_R2_t2_44742,,CER,P05,TRA,2022,6,30,AWD,,2,,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:30_M:6_Y:2022,,25,,30,33,t2,13:28:00,20,1.1325,84.1003,0.5851,36.2,
293,2022-06-30,CER-AWD_R2_t3_44742,,CER,P05,TRA,2022,6,30,AWD,,2,,,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:30_M:6_Y:2022,,25,,30,33,t3,13:38:00,30,1.2075,97.0304,0.547,40,
294,2022-06-30,CER-CON_R2_t0_44742,,CER,P06,TRA,2022,6,30,CON,,2,,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:30_M:6_Y:2022,,26,,31,,t0,13:48:05,0,1.1325,77.6896,0.6042,32,
295,2022-06-30,CER-CON_R2_t1_44742,,CER,P06,TRA,2022,6,30,CON,,2,,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:30_M:6_Y:2022,,26,,31,,t1,13:58:05,10,1.6575,99.0949,0.5851,41.2,
296,2022-06-30,CER-CON_R2_t2_44742,,CER,P06,TRA,2022,6,30,CON,,2,,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:30_M:6_Y:2022,,26,,31,,t2,14:08:05,20,2.1825,119.3051,0.547,41.1,
297,2022-06-30,CER-CON_R2_t3_44742,,CER,P06,TRA,2022,6,30,CON,,2,,,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:30_M:6_Y:2022,,26,,31,,t3,14:18:05,30,2.6325,103.6585,1.2529,41.5,
298,2022-06-30,CER-MSD_R3_t0_44742,,CER,P07,TRA,2022,6,30,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,30,33,t0,13:05:30,0,1.2825,85.0782,0.5533,24.7,
299,2022-06-30,CER-MSD_R3_t1_44742,,CER,P07,TRA,2022,6,30,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,30,33,t1,13:15:30,10,2.6325,126.0418,0.5851,34,
300,2022-06-30,CER-MSD_R3_t2_44742,,CER,P07,TRA,2022,6,30,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,30,33,t2,13:25:30,20,4.0575,178.6316,0.5406,35,
301,2022-06-30,CER-MSD_R3_t3_44742,,CER,P07,TRA,2022,6,30,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,30,33,t3,13:35:30,30,5.4825,198.7331,0.5597,38.7,
302,2022-06-30,CER-CON_R3_t0_44742,,CER,P08,TRA,2022,6,30,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,31,,t0,13:48:05,0,1.2075,110.7212,0.5024,31.6,
303,2022-06-30,CER-CON_R3_t1_44742,,CER,P08,TRA,2022,6,30,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,31,,t1,13:58:05,10,2.2575,94.5313,0.6996,40.3,
304,2022-06-30,CER-CON_R3_t2_44742,,CER,P08,TRA,2022,6,30,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,31,,t2,14:08:05,20,3.4575,88.5552,0.5788,41.1,
305,2022-06-30,CER-CON_R3_t3_44742,,CER,P08,TRA,2022,6,30,CON,,3,1,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:30_M:6_Y:2022,0,25,0.95,31,,t3,14:18:05,30,4.0575,72.0394,1.1512,41.5,
306,2022-06-30,CER-AWD_R3_t0_44742,,CER,P09,TRA,2022,6,30,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,26,0.95,30,33,t0,13:08:00,0,1.0575,88.7725,0.6296,29.7,
307,2022-06-30,CER-AWD_R3_t1_44742,,CER,P09,TRA,2022,6,30,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,26,0.95,30,33,t1,13:18:00,10,1.1325,81.7099,0.5215,34.3,
308,2022-06-30,CER-AWD_R3_t2_44742,,CER,P09,TRA,2022,6,30,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,26,0.95,30,33,t2,13:28:00,20,1.2075,91.5976,0.6106,36.4,
309,2022-06-30,CER-AWD_R3_t3_44742,,CER,P09,TRA,2022,6,30,AWD,,3,14,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:30_M:6_Y:2022,0,26,0.95,30,33,t3,13:38:00,30,1.1325,111.6991,0.5215,40.5,
310,2022-07-05,CER-AWD_R1_t0_44747,,CER,P01,TRA,2022,7,5,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:5_M:7_Y:2022,2.5,26,0.7,29.5,31,t0,9:58:30,0,1.2075,106.4836,0.6678,32.3,
311,2022-07-05,CER-AWD_R1_t1_44747,,CER,P01,TRA,2022,7,5,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:5_M:7_Y:2022,2.5,26,0.7,29.5,31,t1,10:08:30,10,1.2075,72.8,0.6106,38.7,
312,2022-07-05,CER-AWD_R1_t2_44747,,CER,P01,TRA,2022,7,5,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:5_M:7_Y:2022,2.5,26,0.7,29.5,31,t2,10:18:30,20,1.2075,34.5528,0.6106,39.9,
313,2022-07-05,CER-AWD_R1_t3_44747,,CER,P01,TRA,2022,7,5,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:5_M:7_Y:2022,2.5,26,0.7,29.5,31,t3,10:28:30,30,1.2075,41.9415,0.5788,40.7,
314,2022-07-05,CER-MSD_R1_t0_44747,,CER,P02,TRA,2022,7,5,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:5_M:7_Y:2022,0,24,0.2,31,33,t0,10:45:30,0,1.1325,90.9457,0.5215,32.4,
315,2022-07-05,CER-MSD_R1_t1_44747,,CER,P02,TRA,2022,7,5,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:5_M:7_Y:2022,0,24,0.2,31,33,t1,10:55:30,10,1.3575,49.2215,0.5915,39.8,
316,2022-07-05,CER-MSD_R1_t2_44747,,CER,P02,TRA,2022,7,5,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:5_M:7_Y:2022,0,24,0.2,31,33,t2,11:05:30,20,1.5075,38.7904,0.636,40.3,
317,2022-07-05,CER-MSD_R1_t3_44747,,CER,P02,TRA,2022,7,5,MSD,,1,14,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:5_M:7_Y:2022,0,24,0.2,31,33,t3,11:15:30,30,1.6575,12.4955,0.6678,30.9,
318,2022-07-05,CER-CON_R1_t0_44747,,CER,P03,TRA,2022,7,5,CON,,1,2,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:5_M:7_Y:2022,13,25,0.7,29.5,31,t0,9:58:30,0,1.2075,72.0394,0.5088,34.9,
319,2022-07-05,CER-CON_R1_t1_44747,,CER,P03,TRA,2022,7,5,CON,,1,2,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:5_M:7_Y:2022,13,25,0.7,29.5,31,t1,10:08:30,10,2.4075,49.6561,0.566,40.5,
320,2022-07-05,CER-CON_R1_t2_44747,,CER,P03,TRA,2022,7,5,CON,,1,2,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:5_M:7_Y:2022,13,25,0.7,29.5,31,t2,10:18:30,20,3.5325,19.5582,0.4897,40.9,
321,2022-07-05,CER-CON_R1_t3_44747,,CER,P03,TRA,2022,7,5,CON,,1,2,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:5_M:7_Y:2022,13,25,0.7,29.5,31,t3,10:28:30,30,4.6575,3.0424,0.5597,43.6,
322,2022-07-05,CER-MSD_R2_t0_44747,,CER,P04,TRA,2022,7,5,MSD,,2,14,Adelina,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:5_M:7_Y:2022,0,25,0.9,31,33.5,t0,11:30:35,0,1.2075,76.7116,0.5533,33.6,
323,2022-07-05,CER-MSD_R2_t1_44747,,CER,P04,TRA,2022,7,5,MSD,,2,14,Adelina,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:5_M:7_Y:2022,0,25,0.9,31,33.5,t1,11:40:35,10,1.3575,60.9564,0.5088,41.6,
324,2022-07-05,CER-MSD_R2_t2_44747,,CER,P04,TRA,2022,7,5,MSD,,2,14,Adelina,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:5_M:7_Y:2022,0,25,0.9,31,33.5,t2,11:50:35,20,1.5825,49.2215,0.547,43.2,
325,2022-07-05,CER-MSD_R2_t3_44747,,CER,P04,TRA,2022,7,5,MSD,,2,14,Adelina,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:5_M:7_Y:2022,0,25,0.9,31,33.5,t3,12:00:35,30,1.8075,34.9875,0.5342,43.9,
342,2022-07-05,CER-AWD_R2_t0_44747,,CER,P05,TRA,2022,7,5,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:5_M:7_Y:2022,7,27,0.8,31,33,t0,10:45:30,0,1.1325,79.2107,0.5851,34.1,
343,2022-07-05,CER-AWD_R2_t1_44747,,CER,P05,TRA,2022,7,5,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:5_M:7_Y:2022,7,27,0.8,31,33,t1,10:55:30,10,1.2075,48.0263,0.5788,44.2,
344,2022-07-05,CER-AWD_R2_t2_44747,,CER,P05,TRA,2022,7,5,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:5_M:7_Y:2022,7,27,0.8,31,33,t2,11:05:30,20,1.2075,40.0943,0.5342,46.5,
345,2022-07-05,CER-AWD_R2_t3_44747,,CER,P05,TRA,2022,7,5,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:5_M:7_Y:2022,7,27,0.8,31,33,t3,11:15:30,30,1.2825,22.7093,0.5279,46.5,
346,2022-07-05,CER-CON_R2_t0_44747,,CER,P06,TRA,2022,7,5,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:5_M:7_Y:2022,14,26,0.7,31,33.5,t0,11:30:35,0,1.2825,88.1206,0.5533,34,
347,2022-07-05,CER-CON_R2_t1_44747,,CER,P06,TRA,2022,7,5,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:5_M:7_Y:2022,14,26,0.7,31,33.5,t1,11:40:35,10,2.1075,27.1642,0.5406,43.2,
348,2022-07-05,CER-CON_R2_t2_44747,,CER,P06,TRA,2022,7,5,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:5_M:7_Y:2022,14,26,0.7,31,33.5,t2,11:50:35,20,2.9325,17.9284,0.5215,45,
349,2022-07-05,CER-CON_R2_t3_44747,,CER,P06,TRA,2022,7,5,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:5_M:7_Y:2022,14,26,0.7,31,33.5,t3,12:00:35,30,3.7575,4.3463,0.5279,45.1,
358,2022-07-05,CER-MSD_R3_t0_44747,,CER,P07,TRA,2022,7,5,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:5_M:7_Y:2022,0,26,0.9,29.5,31,t0,9:58:30,0,1.2075,83.6657,0.5279,33.6,
359,2022-07-05,CER-MSD_R3_t1_44747,,CER,P07,TRA,2022,7,5,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:5_M:7_Y:2022,0,26,0.9,29.5,31,t1,10:08:30,10,1.1325,60.1958,0.4897,37.9,
360,2022-07-05,CER-MSD_R3_t2_44747,,CER,P07,TRA,2022,7,5,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:5_M:7_Y:2022,0,26,0.9,29.5,31,t2,10:18:30,20,1.2075,57.2621,0.5406,40.2,
361,2022-07-05,CER-MSD_R3_t3_44747,,CER,P07,TRA,2022,7,5,MSD,,3,1,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:5_M:7_Y:2022,0,26,0.9,29.5,31,t3,10:28:30,30,1.2075,38.7904,0.547,41.2,
362,2022-07-05,CER-CON_R3_t0_44747,,CER,P08,TRA,2022,7,5,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:5_M:7_Y:2022,12,27,0.9,31,33.5,t0,11:30:35,0,1.2825,108.1134,0.5406,35.9,
363,2022-07-05,CER-CON_R3_t1_44747,,CER,P08,TRA,2022,7,5,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:5_M:7_Y:2022,12,27,0.9,31,33.5,t1,11:40:35,10,2.8575,4.4549,0.547,40.9,
364,2022-07-05,CER-CON_R3_t2_44747,,CER,P08,TRA,2022,7,5,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:5_M:7_Y:2022,12,27,0.9,31,33.5,t2,11:50:35,20,4.2825,28.4681,0.5406,42,
365,2022-07-05,CER-CON_R3_t3_44747,,CER,P08,TRA,2022,7,5,CON,,3,9,Raul,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:5_M:7_Y:2022,12,27,0.9,31,33.5,t3,12:00:35,30,5.9325,7.9319,0.5342,43.1,
378,2022-07-05,CER-AWD_R3_t0_44747,,CER,P09,TRA,2022,7,5,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:5_M:7_Y:2022,1,27,0.9,31,33.5,t0,10:45:30,0,1.1325,91.3803,0.5342,35.5,
379,2022-07-05,CER-AWD_R3_t1_44747,,CER,P09,TRA,2022,7,5,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:5_M:7_Y:2022,1,27,0.9,31,33.5,t1,10:55:30,10,1.2075,57.0448,0.5215,43.5,
380,2022-07-05,CER-AWD_R3_t2_44747,,CER,P09,TRA,2022,7,5,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:5_M:7_Y:2022,1,27,0.9,31,33.5,t2,11:05:30,20,1.2825,41.3982,0.4897,44.8,
381,2022-07-05,CER-AWD_R3_t3_44747,,CER,P09,TRA,2022,7,5,AWD,,3,9,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:5_M:7_Y:2022,1,27,0.9,31,33.5,t3,11:15:30,30,1.3575,20.5361,0.4897,44.6,
382,2022-07-07,CER-AWD_R1_t0_44749,,CER,P01,TRA,2022,7,7,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.55,24,25.5,t0,10:07:45,0,1.1325,109.7433,0.5406,30.1,
383,2022-07-07,CER-AWD_R1_t1_44749,,CER,P01,TRA,2022,7,7,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.55,24,25.5,t1,10:17:45,10,1.1325,81.4925,0.5915,37.6,
384,2022-07-07,CER-AWD_R1_t2_44749,,CER,P01,TRA,2022,7,7,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.55,24,25.5,t2,10:27:45,20,1.2075,28.6854,0.4897,38.8,
385,2022-07-07,CER-AWD_R1_t3_44749,,CER,P01,TRA,2022,7,7,AWD,,1,14,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.55,24,25.5,t3,10:37:45,30,1.2075,27.7075,0.5152,39.6,
386,2022-07-07,CER-MSD_R1_t0_44749,,CER,P02,TRA,2022,7,7,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t0,10:11:45,0,1.1325,104.0931,0.4961,29.7,
387,2022-07-07,CER-MSD_R1_t1_44749,,CER,P02,TRA,2022,7,7,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t1,10:21:45,10,1.3575,56.0669,0.5342,35.2,
388,2022-07-07,CER-MSD_R1_t2_44749,,CER,P02,TRA,2022,7,7,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t2,10:31:45,20,1.5075,56.5015,0.5851,35.9,
389,2022-07-07,CER-MSD_R1_t3_44749,,CER,P02,TRA,2022,7,7,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t3,10:41:45,30,1.6575,46.2878,0.6169,36.5,
390,2022-07-07,CER-CON_R1_t0_44749,,CER,P03,TRA,2022,7,7,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:7_Y:2022,13,25,0.75,24,25.5,t0,10:07:45,0,1.3575,103.0066,0.5024,31.5,
391,2022-07-07,CER-CON_R1_t1_44749,,CER,P03,TRA,2022,7,7,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:7_Y:2022,13,25,0.75,24,25.5,t1,10:17:45,10,2.8575,49.6561,0.6233,36.7,
392,2022-07-07,CER-CON_R1_t2_44749,,CER,P03,TRA,2022,7,7,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:7_Y:2022,13,25,0.75,24,25.5,t2,10:27:45,20,4.2075,48.3522,0.477,38,
393,2022-07-07,CER-CON_R1_t3_44749,,CER,P03,TRA,2022,7,7,CON,,1,9,Patric,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:7_Y:2022,13,25,0.75,24,25.5,t3,10:37:45,30,5.7075,17.6024,0.4834,37.8,
394,2022-07-07,CER-MSD_R2_t0_44749,,CER,P04,TRA,2022,7,7,MSD,,2,1,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.4,25.5,26,t0,10:51:05,0,1.1325,110.5039,0.4834,30.7,
395,2022-07-07,CER-MSD_R2_t1_44749,,CER,P04,TRA,2022,7,7,MSD,,2,1,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.4,25.5,26,t1,11:01:05,10,1.2825,31.7278,0.4897,36.9,
396,2022-07-07,CER-MSD_R2_t2_44749,,CER,P04,TRA,2022,7,7,MSD,,2,1,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.4,25.5,26,t2,11:11:05,20,1.4325,43.1367,0.5597,38,
397,2022-07-07,CER-MSD_R2_t3_44749,,CER,P04,TRA,2022,7,7,MSD,,2,1,,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.4,25.5,26,t3,11:21:05,30,1.6575,45.9618,0.5406,38.3,
398,2022-07-07,CER-AWD_R2_t0_44749,,CER,P05,TRA,2022,7,7,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t0,10:11:45,0,1.1325,94.2054,0.5088,31,
399,2022-07-07,CER-AWD_R2_t1_44749,,CER,P05,TRA,2022,7,7,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t1,10:21:45,10,1.2075,77.4722,0.5406,38.1,
400,2022-07-07,CER-AWD_R2_t2_44749,,CER,P05,TRA,2022,7,7,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t2,10:31:45,20,1.1325,53.4591,0.5215,39.5,
401,2022-07-07,CER-AWD_R2_t3_44749,,CER,P05,TRA,2022,7,7,AWD,,2,2,Patric,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:7_Y:2022,0,24,0.6,24,25.5,t3,10:41:45,30,1.2075,47.2657,0.5533,42.9,
402,2022-07-07,CER-CON_R2_t0_44749,,CER,P06,TRA,2022,7,7,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:7_Y:2022,14,25,0.6,25.5,26,t0,10:51:05,0,1.2075,122.9994,0.4834,32.5,
403,2022-07-07,CER-CON_R2_t1_44749,,CER,P06,TRA,2022,7,7,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:7_Y:2022,14,25,0.6,25.5,26,t1,11:01:05,10,1.7325,41.6155,1.4437,38.5,
404,2022-07-07,CER-CON_R2_t2_44749,,CER,P06,TRA,2022,7,7,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:7_Y:2022,14,25,0.6,25.5,26,t2,11:11:05,20,2.3325,43.4627,0.4706,39.7,
405,2022-07-07,CER-CON_R2_t3_44749,,CER,P06,TRA,2022,7,7,CON,,2,2,Patric,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:7_Y:2022,14,25,0.6,25.5,26,t3,11:21:05,30,3.0075,14.7773,0.566,40.7,
406,2022-07-07,CER-MSD_R3_t0_44749,,CER,P07,TRA,2022,7,7,MSD,,3,11,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:7_Y:2022,0,25,0.9,24,,t0,10:07:45,0,1.1325,97.6824,0.7378,28,
407,2022-07-07,CER-MSD_R3_t1_44749,,CER,P07,TRA,2022,7,7,MSD,,3,11,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:7_Y:2022,0,25,0.9,24,,t1,10:17:45,10,1.1325,79.6454,0.5851,34.4,
408,2022-07-07,CER-MSD_R3_t2_44749,,CER,P07,TRA,2022,7,7,MSD,,3,11,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:7_Y:2022,0,25,0.9,24,,t2,10:27:45,20,1.2075,101.8113,0.5724,35.4,
