Date,Sampling,Plot,Treat,Sub_sample,Weight,Phylum_SubPhylum,Class_SubClass,Order_SubOrder,Family_SubFamily,Genus,Species,Stadium,Unclassified,Trophic_level,Abundance,Weighted_Abundance,Obs
2022-07-15,2,P14,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Planorbis,sp,,,,2,2,
2022-07-15,2,P14,AWD,N,1,,,,,,,,Larva diptero 1,,3,3,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Larvae,,,3,3,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,1,1,
2022-07-15,2,P14,AWD,N,1,,,,,,,,Pupa diptero 2,,1,1,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Insecta,Diptera,Ceratopogoninae,,,Pupa,,,2,2,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Hydaticus,sp,Larvae,,,2,2,
2022-07-15,2,P14,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,3,3,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,2,2,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-07-15,2,P14,AWD,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,2,2,
2022-07-15,2,P14,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,2,2,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Collembola,,,,,,,,3,3,
2022-07-15,2,P14,AWD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,4,4,
2022-07-15,2,P14,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,2,2,
2022-07-15,2,P14,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,1,1,
2022-07-15,2,P14,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,123,123,
2022-07-15,2,P14,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,205,205,
2022-07-15,2,P14,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,19,19,
2022-07-15,2,P14,AWD,N,1,Annelida,Oligochaeta,,,,,,,,131,131,
2022-07-15,2,P15,CON,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,3,3,
2022-07-15,2,P15,CON,N,1,Nematoda,,,,,,,,,22,22,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,14,14,
2022-07-15,2,P15,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,37,37,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,16,16,
2022-07-15,2,P15,CON,N,1,Crustacea,Ostracoda (azul),,,,,,,,25,25,
2022-07-15,2,P15,CON,N,1,Crustacea,Ostracoda (redondo),,,,,,,,3,3,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,47,47,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,10,10,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,sp,,,,2,2,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,6,6,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Odonata,Libellulidae,,,,,,1,1,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,Sigara,sp,,,,1,1,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,6,6,
2022-07-15,2,P15,CON,N,1,,,,,,,,Pupa diptero 2,,1,1,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,29,29,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,2,2,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,4,4,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,Pupa,,,2,2,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,Pupa,,,6,6,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Diptera,Orthocladiinae,,,,,,10,10,
2022-07-15,2,P15,CON,N,1,Crustacea,Ostracoda (largo),,,,,,,,102,102,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,121,121,
2022-07-15,2,P15,CON,Y,2,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,71,142,
2022-07-15,2,P15,CON,Y,2,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,3,6,
2022-07-15,2,P15,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,19,19,
2022-07-15,2,P15,CON,Y,2,Annelida,Oligochaeta,,,,,,,,62,124,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Heteroptera,Gerridae,Gerris,sp,,,,2,2,
2022-07-15,2,P15,CON,N,1,Arthropoda,Insecta,Diptera,Ceratopogoninae,,,Pupa,,,2,2,
2022-07-15,2,P15,CON,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,1,1,
2022-07-15,2,P15,CON,N,1,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,sp,,,,1,1,
2022-08-02,3,P01,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,5,5,
2022-08-02,3,P01,AWD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,1,1,
2022-08-02,3,P01,AWD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,3,3,
2022-08-02,3,P01,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,7,7,
2022-08-02,3,P01,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,4,4,
2022-08-02,3,P01,AWD,N,1,Annelida,Oligochaeta,,,,,,,,10,10,
2022-08-02,3,P01,AWD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,2,2,
2022-08-02,3,P01,AWD,N,1,Arthropoda,Insecta,Diptera,Stratiomyidae,,,,,,1,1,
2022-08-02,3,P01,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,4,4,
2022-08-02,3,P01,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,1,1,
2022-08-02,3,P01,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,1,1,
2022-08-02,3,P01,AWD,N,1,Arthropoda,Collembola,,,,,,,,79,79,
2022-08-02,3,P02,MSD,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,1,1,
2022-08-02,3,P02,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,19,19,
2022-08-02,3,P02,MSD,N,1,Crustacea,Ostracoda (4),,,,,,,,5,5,
2022-08-02,3,P02,MSD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,1,1,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,2,2,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,6,6,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,5,5,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,20,20,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,13,13,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,Sigara,sp,,,,2,2,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,4,4,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,8,8,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,2,2,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Collembola,,,,,,,,11,11,
2022-08-02,3,P02,MSD,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,5,5,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,1,1,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,2,2,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,5,5,
2022-08-02,3,P02,MSD,N,1,Nematoda,,,,,,,,,9,9,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,Pupa,,,1,1,
2022-08-02,3,P02,MSD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Helochares,sp,Larvae,,,1,1,
2022-08-02,3,P02,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,83,83,
2022-08-02,3,P02,MSD,N,1,Annelida,Oligochaeta,,,,,,,,311,311,
2022-08-02,3,P02,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,82,82,
2022-08-02,3,P02,MSD,N,1,,,,,,,,No identificado 1,,2,2,
2022-08-02,3,P03,CON,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,85,85,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,10,10,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,5,5,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,31,31,
2022-08-02,3,P03,CON,N,1,,,,,,,,Nysius sp,,1,1,"Enviado; Foto 189,190"
2022-08-02,3,P03,CON,N,1,Crustacea,Ostracoda (azul),,,,,,,,16,16,
2022-08-02,3,P03,CON,N,1,Crustacea,Ostracoda (4),,,,,,,,39,39,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,9,9,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Gerridae,Gerris,sp,,,,1,1,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,2,2,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,10,10,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,12,12,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,3,3,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,2,2,
2022-08-02,3,P03,CON,N,1,Arthropoda,Collembola,,,,,,,,19,19,
2022-08-02,3,P03,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,18,18,
2022-08-02,3,P03,CON,N,1,Nematoda,,,,,,,,,20,20,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,,,,10,10,
2022-08-02,3,P03,CON,N,1,,,,,,,,No identificado 1,,3,3,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Coleoptera,Dytiscidae,Bidessus/ Hydroglyphus,sp,Larvae,,,1,1,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,1,1,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,1,1,
2022-08-02,3,P03,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,1,1,
2022-08-02,3,P03,CON,N,1,Crustacea,Ostracoda (largo),,,,,,,,84,84,
2022-08-02,3,P03,CON,Y,2,Annelida,Oligochaeta,,,,,,,,105,210,
2022-08-02,3,P03,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,87,87,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,sp,,,,2,2,
2022-08-02,3,P04,MSD,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,2,2,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,40,40,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,21,21,
2022-08-02,3,P04,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,38,38,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,7,7,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,6,6,
2022-08-02,3,P04,MSD,Y,2,Annelida,Oligochaeta,,,,,,,,72,144,
2022-08-02,3,P04,MSD,N,1,Crustacea,Ostracoda (azul),,,,,,,,2,2,
2022-08-02,3,P04,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,62,62,
2022-08-02,3,P04,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,66,66,
2022-08-02,3,P04,MSD,N,1,Nematoda,,,,,,,,,25,25,
2022-08-02,3,P04,MSD,N,1,Crustacea,Ostracoda (4),,,,,,,,15,15,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Diptera,Orthocladiinae,,,,,,1,1,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,6,6,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,1,1,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,Sigara,sp,,,,3,3,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Collembola,,,,,,,,1,1,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,sp,Larvae,,,1,1,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,9,9,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,3,3,
2022-08-02,3,P04,MSD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,2,2,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Diptera,Ceratopogoninae,,,,,,2,2,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,1,1,
2022-08-02,3,P04,MSD,N,1,Arthropoda,Insecta,Diptera,Culicinae,Anopheles,sp,,,,1,1,
2022-08-02,3,P05,AWD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,4,4,
2022-08-02,3,P05,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,1,1,
2022-08-02,3,P05,AWD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,sp,Larvae,,,1,1,Enviado
2022-08-02,3,P05,AWD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,1,1,
2022-08-02,3,P05,AWD,N,1,,,,,,,,Erpobdella plana,,1,1,"Enviado; Foto 193,194"
2022-08-02,3,P05,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,1,1,
2022-08-02,3,P05,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,1,1,
2022-08-02,3,P05,AWD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,11,11,
2022-08-02,3,P05,AWD,N,1,Nematoda,,,,,,,,,3,3,
2022-08-02,3,P05,AWD,N,1,,,,,,,,No identificado 1,,2,2,
2022-08-02,3,P05,AWD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,9,9,
2022-08-02,3,P05,AWD,N,1,Arthropoda,Collembola,,,,,,,,18,18,
2022-08-02,3,P05,AWD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,2,2,
2022-08-02,3,P05,AWD,N,1,Crustacea,Ostracoda (azul),,,,,,,,1,1,
2022-08-02,3,P05,AWD,N,1,Arthropoda,Insecta,Diptera,Stratiomyidae,,,,,,1,1,
2022-08-02,3,P05,AWD,N,1,Crustacea,Ostracoda (largo),,,,,,,,5,5,
2022-08-02,3,P05,AWD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,3,3,
2022-08-02,3,P05,AWD,N,1,Crustacea,Ostracoda (4),,,,,,,,2,2,
2022-08-02,3,P05,AWD,N,1,Annelida,Oligochaeta,,,,,,,,102,102,
2022-08-02,3,P06,CON,Y,2,Crustacea,Copepoda,Cyclopoida,,,,,,,110,220,
2022-08-02,3,P06,CON,Y,2,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,36,72,
2022-08-02,3,P06,CON,Y,2,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,43,86,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,4,4,
2022-08-02,3,P06,CON,N,1,Nematoda,,,,,,,,,56,56,
2022-08-02,3,P06,CON,Y,2,Annelida,Oligochaeta,,,,,,,,56,112,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,11,11,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,6,6,
2022-08-02,3,P06,CON,N,1,Arthropoda,Collembola,,,,,,,,33,33,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,1,1,
2022-08-02,3,P06,CON,Y,2,Crustacea,Ostracoda (largo),,,,,,,,30,60,
2022-08-02,3,P06,CON,Y,2,Crustacea,Ostracoda (azul),,,,,,,,13,26,
2022-08-02,3,P06,CON,Y,2,Crustacea,Ostracoda (redondo),,,,,,,,3,6,
2022-08-02,3,P06,CON,Y,2,Crustacea,Ostracoda (4),,,,,,,,74,148,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,13,13,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,14,14,
2022-08-02,3,P06,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,4,4,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,3,3,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,sp,,,,4,4,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,3,3,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,40,40,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Odonata,Libellulidae,,,,,,1,1,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Anopheles,sp,,,,2,2,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-02,3,P06,CON,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,1,1,
2022-08-02,3,P06,CON,N,1,,,,,,,,No identificado 1,,1,1,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,3,3,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,Sigara,sp,,,,1,1,
2022-08-02,3,P06,CON,N,1,,,,,,,,Sigara dorsalis,,1,1,Enviado
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,7,7,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,1,1,
2022-08-02,3,P06,CON,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Enochrus,sp,Larvae,,,1,1,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,2,2,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,2,2,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,10,10,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,14,14,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,3,3,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,23,23,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Helochares,sp,Larvae,,,1,1,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,31,31,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,2,2,
2022-08-02,3,P07,MSD,N,1,Nematoda,,,,,,,,,26,26,
2022-08-02,3,P07,MSD,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,3,3,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Collembola,,,,,,,,8,8,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Diptera,Culicinae,,,,,,1,1,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,Pupa,,,1,1,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,1,1,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,1,1,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-02,3,P07,MSD,N,1,Arthropoda,Insecta,Heteroptera,Corixinae,,,,,,1,1,
2022-08-02,3,P07,MSD,N,1,Crustacea,Ostracoda (azul),,,,,,,,4,4,
2022-08-02,3,P07,MSD,N,1,Crustacea,Ostracoda (redondo),,,,,,,,1,1,
2022-08-02,3,P07,MSD,N,1,Crustacea,Ostracoda (4),,,,,,,,12,12,
2022-08-02,3,P07,MSD,N,1,Crustacea,Ostracoda (largo),,,,,,,,78,78,
2022-08-02,3,P07,MSD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,17,17,
2022-08-02,3,P07,MSD,N,1,Annelida,Oligochaeta,,,,,,,,65,65,
2022-08-02,3,P07,MSD,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,63,63,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,fonscolombii,,,,2,2,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,elegans,,,,15,15,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sardeus,,,,1,1,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Notonectidae,Anisops,sp,,,,2,2,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,graellsii,,,,1,1,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,,,45,45,
2022-08-02,3,P08,CON,N,1,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,sp,,,,9,9,"Enviado; Foto 197,198"
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Coleoptera,Curculionidae,,,Adult,,,7,7,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Diptera,Chironominae,,,,,,8,8,
2022-08-02,3,P08,CON,N,1,Crustacea,Malacostraca,Decapoda,Cambaridae,Procambarus,clarkii,,,,1,1,
2022-08-02,3,P08,CON,Y,2,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,88,176,
2022-08-02,3,P08,CON,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Gyraulus,sp,,,,8,8,
2022-08-02,3,P08,CON,N,1,Mollusca,Gastropoda,Basommatophora,Planorbidae,Planorbis,sp,,,,7,7,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Diptera,Tanypodinae,,,,,,2,2,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Odonata,Libellulidae,,,,,,1,1,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Mesoveliidae,Mesovelia,vittigera,,,,1,1,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,pygmaea,,,,3,3,
2022-08-02,3,P08,CON,N,1,Crustacea,Copepoda,Cyclopoida,,,,,,,108,108,
2022-08-02,3,P08,CON,Y,2,Crustacea,Ostracoda (azul),,,,,,,,13,26,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Heteroptera,Veliidae,Microvelia,sp,,,,4,4,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,,,2,2,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,sp,,,,2,2,
2022-08-02,3,P08,CON,N,1,Arthropoda,Insecta,Diptera,Culicinae,Culex,sp,,,,1,1,
2022-08-02,3,P08,CON,N,1,Arthropoda,Collembola,,,,,,,,10,10,
2022-08-02,3,P08,CON,N,1,Crustacea,Branchiopoda,Cladocera,Daphniidae/ Moinidae,,,,,,15,15,
2022-08-02,3,P08,CON,N,1,Nematoda,,,,,,,,,8,8,
2022-08-02,3,P08,CON,N,1,Cnidaria,Hydrozoa,Hydreyueduoida,Hydridae,,,,,,3,3,
2022-08-02,3,P08,CON,Y,2,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Radix,sp,,,,29,58,
2022-08-02,3,P08,CON,N,1,Annelida,Oligochaeta,,,,,,,,60,60,
2022-08-02,3,P08,CON,Y,2,Crustacea,Ostracoda (largo),,,,,,,,108,216,
2022-08-02,3,P08,CON,Y,2,Crustacea,Ostracoda (4),,,,,,,,144,288,
2022-08-02,3,P09,AWD,N,1,Mollusca,Gastropoda,Basommatophora,Physidae,Physa,acuta,,,,12,12,
